-0.031982,0.15844,0.08096,-0.36839,-0.27003,0.042058,-0.05659,-0.07788,0.23436,-0.28718,0.36084,0.14619,0.30035,-0.19525,0.17411,0.097251,0.015727,0.49049,0.18426,-0.096009,-0.29938,0.32665,-0.03662,0.046918,-0.17127,-0.034903,0.02488,-0.018739,-0.1743,-0.16965,0.17642,-1.0603,0.034506,-0.23123,0.20924,0.1273,-0.018692,0.19923,0.20595,-0.34128,0.073876,0.10988,-0.33935,0.072509,-0.12465,0.17152,0.59687,0.054724,-0.088017,-0.026949,-0.12298,-0.076685,0.40311,0.068538,-0.13892,-0.56578,-0.1183,0.34375,-0.68609,0.0076178,0.14534,0.44326,-0.33119,-0.04891,-0.031986,-0.20195,-0.58336,-0.36686,0.21876,0.13892,-0.16672,0.15343,0.095601,-0.27336,-0.14186,0.049624,0.18635,-0.13028,0.31152,-0.11999,-0.038432,0.14194,-0.34573,-0.063675,-0.13644,-0.071171,0.35422,0.054863,-0.18965,0.058409,-0.041386,0.26583,-0.40446,0.015278,-0.18155,-0.10296,0.11148,-0.17405,0.018455,-0.19394,-0.1016,-0.0069849,0.283,-0.024594,0.22955,-0.083673,0.23855,-0.093213,-0.1305,-0.21031,-0.11602,-0.099577,-0.004235,0.12478,0.12088,-0.17867,0.15397,-0.18297,-0.072687,0.57074,0.072079,0.032605,0.015013,0.26517,-0.10764
-0.13944,0.0093786,0.74797,-0.10329,-0.56406,0.96029,0.15438,-0.61437,-0.39059,-0.1507,0.0059901,0.85409,0.091787,-0.23125,-0.18123,0.66412,0.20096,-0.24308,0.92039,-0.97842,0.17509,-0.3667,-0.90727,-0.75387,-0.15004,-0.53635,-0.65122,0.090015,-0.12223,0.059681,-0.99121,-0.06078,0.82281,0.02715,0.37809,0.068141,-0.020514,-0.92276,0.9476,-0.11118,0.39348,0.98927,0.27363,-0.59453,0.41428,-0.069249,0.18893,-0.16645,-0.22727,-0.85748,-0.12306,0.77353,-0.020781,-0.14348,0.41697,-0.18798,-0.79399,0.26418,-0.025599,0.38744,0.61481,-0.38371,0.10097,0.017394,0.32664,-0.09926,-0.18195,0.050941,-0.31897,0.31446,-0.13176,-0.50379,-0.11862,-0.11704,-0.28375,-0.11964,0.62228,-0.32412,0.0011808,0.17631,-0.40933,0.0018325,0.60957,0.99212,0.20647,0.19202,0.12429,0.51337,-0.2949,-0.88541,0.13583,-0.24313,0.18607,-0.26378,-0.03556,-0.188,0.34852,0.22442,0.51391,-0.34381,0.14843,-0.12057,-0.49103,-0.0032612,0.0004666,-0.45484,-0.1839,-1.0245,-0.75421,-0.16737,0.15326,0.18788,0.8472,0.11434,-0.90751,0.001817,-0.25,-0.097513,-0.026495,0.36406,-1.0248,-0.10655,-0.93661,-0.35418,0.15069
-0.18768,-0.28716,0.2175,0.03528,-0.042244,0.11536,0.15391,-0.25639,0.0719,-0.45176,0.063175,0.14628,-0.1505,0.10598,0.098632,0.16873,-0.11108,-0.32568,0.86721,-0.38673,-0.25563,-0.17532,-0.50548,-0.34432,-0.30982,-0.13518,-0.067599,-0.23309,-0.15425,0.057401,-0.033988,-0.75336,0.070004,0.10436,-2.7166,-0.51598,-0.092444,-0.45259,0.48149,0.40604,1.0384,0.48726,0.22425,-0.69122,-0.070373,-0.022328,-0.024592,-0.018513,0.071912,-0.37899,-0.031596,0.16099,-0.035551,-0.16825,0.081637,-0.10313,-0.18738,-0.11966,-0.056515,0.43048,0.20664,-0.20084,0.52416,-0.1662,-0.13161,-0.20582,0.10142,0.23437,-0.042549,-0.19592,-0.47316,-0.2411,-0.43277,0.22347,-0.37494,-0.018615,-0.14251,-0.045923,-0.3446,0.12854,-0.23619,0.40697,0.20029,0.15262,0.28013,0.032014,0.10652,0.058931,0.50837,-7.8089,0.3589,0.16992,0.23371,0.022468,-0.15333,-0.085919,-0.10093,-0.042654,-0.11809,-0.18859,0.088848,0.0049274,-0.037986,-0.51923,-0.30424,-0.46391,0.26104,0.25503,-0.14851,0.051924,-0.10081,0.19416,0.16744,0.29163,-0.37859,0.48137,-0.19597,-0.18283,-0.00438,1.1689,-0.28969,-0.14063,-0.17271,-0.25286,0.12903
0.061793,-0.060111,-0.22679,0.16991,0.44438,-0.22747,0.0076996,0.28256,0.78861,0.20584,0.96914,-0.43143,0.13491,0.17565,0.80128,-0.27595,-0.02835,0.37002,-0.3927,0.25513,-0.088202,0.78033,0.40971,0.26175,0.36442,0.37219,0.10761,0.31881,0.15861,0.094429,0.10236,0.18838,-0.2784,0.15891,-0.17917,-0.086446,-0.10346,0.16842,-0.093645,0.37437,-0.23374,-0.37589,-1.0527,0.024336,0.061567,0.68001,-0.18253,0.10827,0.015314,0.030016,-0.32736,-0.67961,0.035998,0.059718,-0.22856,-0.24567,0.13024,0.15235,0.093703,-0.041032,-0.21617,0.90909,-0.20199,0.17075,-0.36741,0.11399,-0.18282,-0.1578,0.080324,-0.53268,-0.022671,0.66251,-0.069808,0.2934,0.29026,0.30777,-0.25671,0.10948,0.74821,-0.79998,0.057543,-0.21332,0.044024,-0.23902,0.14821,-0.75965,-0.039238,-0.37626,-0.036699,0.037473,-0.0013326,0.14633,-0.6996,0.02924,0.061027,0.20186,-0.027752,-0.080984,-0.11134,0.21635,-0.82924,0.68233,0.0019252,0.075814,0.76889,0.25581,-0.015881,-0.18648,0.24046,0.1838,-0.34187,-0.18412,-0.26845,-0.2995,0.36209,-0.0053951,0.21576,-0.19535,0.2032,-0.41181,0.29511,0.33463,0.066924,0.25261,-0.94289
-0.20184,-0.16137,0.088398,0.041014,0.060467,-0.22087,1.855,0.043271,-0.045204,0.47355,0.091249,0.023101,-0.17553,-0.019519,0.021025,0.073005,-0.020629,-0.030347,-0.1963,-0.17621,0.54753,-0.12987,-0.19788,-0.89244,0.048602,-0.12243,-0.15662,-0.12154,0.046154,0.33407,0.027159,0.90687,-0.065935,-0.21261,0.10929,0.01887,0.083024,0.11551,0.521,-0.10503,0.046172,0.20586,-0.21931,0.074654,-0.16768,-0.18221,0.18731,-0.094252,-0.22021,-0.46109,-0.30749,0.77322,-0.3244,-0.42661,-0.20769,-0.13519,-0.12223,0.46728,0.089708,0.44902,0.46337,-0.11257,-0.15127,-0.25565,-0.32024,-0.33014,-0.37807,-0.085027,-0.086559,-0.17812,-0.22359,-0.3825,-0.36727,0.22028,-0.21983,-0.34573,0.093382,-0.035775,-0.25177,0.20455,-0.015142,0.16828,0.19567,-0.20448,-0.3957,-0.026538,-0.60402,-0.48653,-0.28834,-0.16347,-0.13472,0.089544,0.056983,0.19352,-0.10008,-0.31588,0.042163,0.013608,-0.17482,-0.15689,-0.79653,-0.11684,-0.23167,-0.049353,-0.29659,0.036817,-0.13374,0.047982,0.19588,-0.18992,0.30922,0.26029,-0.17695,-0.22885,0.038654,-0.211,-0.057869,-0.63885,-0.13146,0.19913,0.16816,-0.16661,0.0564,0.027206,-0.040323
-1.0065,-0.93522,0.33732,-0.10868,-0.0029833,0.01492,0.056074,-0.19015,-1.0108,0.0232,-0.20826,0.28202,-1.1411,-0.10709,-0.8755,0.26807,-0.27689,-1.2225,0.048935,-0.027719,-0.062653,0.0095489,-0.38783,-0.16798,-0.12032,-0.35035,0.038299,-0.12919,0.016999,0.38745,0.0091817,0.12776,0.11147,-0.030443,0.3091,-0.29938,0.27108,-0.082727,0.018067,-0.19522,-0.021149,0.087938,0.14221,0.16497,0.93364,0.021515,0.075298,-0.3191,-0.16659,0.027707,-0.021956,0.16493,-0.11282,-0.2834,0.059686,0.33852,-0.16626,-0.028533,0.08718,0.24687,0.030214,-0.37308,0.38746,0.18189,0.24377,-0.24197,0.091336,0.32325,-0.15009,0.012211,-0.1505,-0.076786,-1.0451,0.032019,-0.031576,-0.12943,-0.012298,-0.33799,-0.41015,0.11598,-0.002087,1.0072,0.20043,0.054795,-0.13236,0.33744,-0.85916,0.13392,0.11494,-0.034908,-0.1029,-0.35268,0.22988,-0.10817,0.22935,-1.0183,0.91106,1.1133,0.22587,-0.14346,0.22425,-0.20781,-0.060703,-0.11756,0.0093526,-0.2354,-0.10205,0.13495,-0.0090802,-0.066357,1.1853,0.042972,0.29202,-0.19908,0.12671,-0.14435,-0.17511,0.26294,-0.92251,-0.14358,-0.352,-0.92718,-0.18946,-1.1861,1.2181
0.061406,-0.034581,0.18824,-1.555,0.14669,0.06183,-0.071716,-0.075657,-0.070285,-0.21254,-0.023031,0.17134,0.057337,-0.49895,0.13324,0.3003,0.048245,0.12224,0.17011,-0.009626,0.058233,0.25214,0.12704,-0.25929,0.14122,-0.14144,0.073766,-0.42987,0.12963,0.20531,-0.15011,0.60829,-0.083022,0.026123,-0.13066,-0.071176,-0.038062,-0.21881,-0.0010476,0.31414,-0.12718,-0.28269,0.18849,0.1406,-0.01548,0.040692,-0.16558,-0.082182,0.13187,-0.14201,-0.25518,0.10598,0.4452,-0.15426,-0.12826,-0.16279,0.013417,-0.11973,-0.20737,0.039754,0.074405,0.13915,-0.22079,0.22033,-0.41002,-0.24086,0.027193,0.014572,0.18274,-0.093643,0.21251,-0.015855,0.20004,0.18622,-0.29217,0.26067,0.18696,0.13798,0.10185,-0.0076393,-0.48394,-0.25667,0.24568,-0.064766,-0.092882,-0.19817,0.089483,0.097482,-0.057517,-0.13568,0.42997,0.013659,0.2015,0.04187,-0.37209,0.28518,-0.088568,0.016803,0.12192,-0.032328,0.25814,0.18802,0.012212,-0.26566,-0.085174,-0.28897,0.010933,0.05855,-0.24094,-0.047132,0.10288,-0.14853,-0.011291,-0.14936,-0.17957,0.088627,-0.55413,-0.12363,0.01497,0.16128,-0.094399,0.046727,-0.26662,-0.15007,-0.15735
0.031792,-0.0098501,0.11967,-0.12681,-0.18555,0.35763,0.33541,-0.24459,0.056926,-0.93004,-0.021687,0.36716,0.13656,-0.051489,0.09329,-0.048509,-0.24034,0.14528,0.1535,-0.30824,0.30044,-0.021276,-0.28557,-0.19285,-0.16846,-0.19674,-0.27663,1.8268,-0.21861,0.15893,-0.23022,-0.083482,0.23045,-0.42553,0.83433,0.079408,-0.44336,-0.45063,1.4939,-0.27482,0.11168,0.35724,0.014543,0.092391,-0.090468,0.32089,-0.31642,-0.028928,0.18141,0.17698,0.039295,0.1306,-0.066969,-0.1265,0.14016,0.12561,-0.44225,-0.089958,0.059327,-0.065763,0.093402,0.019082,0.36653,0.67733,0.15353,0.03166,-0.33018,0.076871,-0.19722,0.19414,-0.21,-0.1082,-0.048439,-0.51053,-0.58176,0.02977,0.71167,1.0008,0.097175,0.12813,-0.058995,-0.0086007,-0.2076,0.42411,0.24158,-0.21972,0.3626,0.19374,-0.068003,-0.18888,-0.14803,-0.035444,-0.1196,-0.46203,0.22909,0.22983,-0.095467,-0.17496,0.19486,0.082921,-0.17322,0.026321,0.037898,-0.058852,0.38,-0.8199,-0.085924,1.0328,-0.13851,-0.92118,-0.057251,0.081183,0.35242,0.40416,-0.2159,0.12495,-0.44438,-0.5445,0.21148,0.1388,-0.2523,0.16279,-0.37354,-0.10912,-0.020547
-0.0081328,0.080941,0.93838,-0.010835,-0.4797,0.97366,-0.044471,-0.88655,0.08588,-0.37359,-0.063869,0.88879,-0.26051,-0.17318,-0.30574,0.79601,0.28234,-0.18015,0.85584,-0.37914,-0.07843,-0.29189,-0.8295,-0.25012,-0.22947,-0.10474,-0.14743,0.063368,-0.0051465,-0.0055513,-0.31651,-0.18884,0.097999,-0.09924,0.40626,0.30203,-0.012837,0.0028443,0.89416,-0.1702,0.27356,0.87594,0.019635,-0.641,0.24628,0.09981,-0.077546,-0.11438,-0.25036,-0.1089,0.058321,0.97877,-0.19648,-0.21567,0.23525,-0.22329,-0.6448,-0.034017,0.096847,0.1419,-0.12798,-0.089541,0.14005,-0.0068684,-0.033045,-0.12495,-0.076803,0.088979,-0.1291,0.21451,-0.16018,-0.22359,-0.16123,0.015578,-0.28478,0.12025,0.42604,0.022869,-0.22357,0.44757,-0.12769,-0.010778,0.02037,0.37658,0.015129,0.27846,-0.26644,0.33541,0.044096,-0.3001,-0.10005,0.1292,0.11132,-0.32513,-0.29486,-0.12797,0.13798,0.28283,-0.0080245,-0.15064,0.066577,-0.31214,-0.23885,-0.2462,-0.088087,-0.85494,-0.43164,-0.54654,-1.0298,0.24783,-0.12388,0.31591,0.69127,0.067431,-0.65022,0.45599,-0.74669,-0.39359,-0.22426,0.67421,-1.0326,-0.13005,-0.8316,0.13031,0.035586
-0.079043,-0.59695,0.32456,-0.11268,-0.39474,0.038308,-0.20236,-0.045062,-0.26392,-0.19151,-0.62422,-0.076447,-0.097298,0.029801,0.057561,0.15394,0.089419,-0.84677,0.11981,-0.24715,0.073554,-0.0092087,-0.14036,-0.38632,-0.22914,-0.19934,-0.011253,0.13445,-0.032357,-0.058154,-0.61422,-0.17727,0.72275,0.014804,0.34123,0.073113,0.42248,-0.55783,0.31802,0.13623,0.35657,0.26608,0.60126,-0.036328,0.7936,-0.72469,-0.10901,0.042728,-0.35675,-0.15731,-0.025948,0.094679,-0.26508,-0.21168,0.21085,0.087904,-0.14835,0.052706,0.19154,0.019283,0.52489,-0.017283,0.29707,-0.059096,0.16003,-0.072643,-0.055813,0.60163,-0.3675,0.13362,-0.51065,0.086246,-0.68223,0.052033,-0.76179,0.13108,-0.12884,-0.75191,0.031126,0.23759,-0.19721,0.73867,0.41576,0.58317,-0.076476,0.58483,-0.74014,0.12807,-0.44958,0.28457,-0.21826,-0.55326,0.43575,-0.11299,0.048286,-0.75727,0.47947,0.50895,0.15777,-0.27451,-0.016563,-0.12617,0.20498,-0.38818,-0.17346,-0.27704,-0.20671,-0.16005,-0.28647,-0.097324,0.081391,0.12951,0.16474,0.12088,0.052357,0.20815,0.1124,0.087885,-0.57192,0.14114,-0.07437,-0.33748,-0.056927,-0.84025,0.075417
